,admin1,admin2,month,year,conflict_onset,inflation_all,inflation_food,inflation_non_food,rainfall,rainfall_lag,temperature mean,btotl,maize_ETB_KG,teff_ETB_KG,wheat_ETB_KG,mean ndvi,ndvi_lag,cluster
17224,Southern Nations,Gamo Gofa,5,2013,0.0,14.6,14.4,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17225,Southern Nations,Gamo Gofa,5,2014,0.0,8.0,5.7,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17226,Southern Nations,Gamo Gofa,5,2015,0.0,7.5,6.9,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17227,Southern Nations,Gamo Gofa,5,2016,0.0,9.9,11.6,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17228,Southern Nations,Gamo Gofa,5,2017,0.0,7.1,7.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17229,Southern Nations,Gamo Gofa,5,2018,1.0,13.7,13.1,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17230,Southern Nations,Gamo Gofa,5,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17231,Southern Nations,Gamo Gofa,5,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17232,Southern Nations,Gamo Gofa,6,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17233,Southern Nations,Gamo Gofa,6,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17234,Southern Nations,Gamo Gofa,6,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17235,Southern Nations,Gamo Gofa,6,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17236,Southern Nations,Gamo Gofa,6,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17237,Southern Nations,Gamo Gofa,6,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17238,Southern Nations,Gamo Gofa,6,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17239,Southern Nations,Gamo Gofa,6,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17240,Southern Nations,Gamo Gofa,6,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17241,Southern Nations,Gamo Gofa,6,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17242,Southern Nations,Gamo Gofa,6,2007,0.0,15.8,17.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17243,Southern Nations,Gamo Gofa,6,2008,0.0,25.3,34.9,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17244,Southern Nations,Gamo Gofa,6,2009,0.0,36.4,44.2,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17245,Southern Nations,Gamo Gofa,6,2010,0.0,2.8,-5.4,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17246,Southern Nations,Gamo Gofa,6,2011,0.0,18.1,15.7,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17247,Southern Nations,Gamo Gofa,6,2012,0.0,33.7,41.7,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17248,Southern Nations,Gamo Gofa,6,2013,0.0,13.5,12.6,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17249,Southern Nations,Gamo Gofa,6,2014,0.0,8.1,5.9,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17250,Southern Nations,Gamo Gofa,6,2015,0.0,7.7,7.4,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17251,Southern Nations,Gamo Gofa,6,2016,0.0,9.7,11.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17252,Southern Nations,Gamo Gofa,6,2017,0.0,7.2,7.4,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17253,Southern Nations,Gamo Gofa,6,2018,0.0,14.4,13.5,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17254,Southern Nations,Gamo Gofa,6,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17255,Southern Nations,Gamo Gofa,6,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17256,Southern Nations,Gamo Gofa,7,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17257,Southern Nations,Gamo Gofa,7,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17258,Southern Nations,Gamo Gofa,7,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17259,Southern Nations,Gamo Gofa,7,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17260,Southern Nations,Gamo Gofa,7,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17261,Southern Nations,Gamo Gofa,7,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17262,Southern Nations,Gamo Gofa,7,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17263,Southern Nations,Gamo Gofa,7,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17264,Southern Nations,Gamo Gofa,7,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17265,Southern Nations,Gamo Gofa,7,2006,0.0,10.7,12.9,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17266,Southern Nations,Gamo Gofa,7,2007,0.0,15.9,17.9,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17267,Southern Nations,Gamo Gofa,7,2008,0.0,29.6,41.3,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17268,Southern Nations,Gamo Gofa,7,2009,0.0,29.9,34.2,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17269,Southern Nations,Gamo Gofa,7,2010,0.0,3.6,-4.5,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17270,Southern Nations,Gamo Gofa,7,2011,0.0,20.9,19.8,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17271,Southern Nations,Gamo Gofa,7,2012,0.0,31.9,39.2,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17272,Southern Nations,Gamo Gofa,7,2013,0.0,12.4,11.1,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17273,Southern Nations,Gamo Gofa,7,2014,0.0,8.0,5.9,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17274,Southern Nations,Gamo Gofa,7,2015,0.0,8.1,8.1,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17275,Southern Nations,Gamo Gofa,7,2016,0.0,9.2,10.3,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17276,Southern Nations,Gamo Gofa,7,2017,0.0,6.6,7.3,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17277,Southern Nations,Gamo Gofa,7,2018,1.0,14.8,13.7,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17278,Southern Nations,Gamo Gofa,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17279,Southern Nations,Gamo Gofa,7,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17280,Southern Nations,Gamo Gofa,8,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17281,Southern Nations,Gamo Gofa,8,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17282,Southern Nations,Gamo Gofa,8,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17283,Southern Nations,Gamo Gofa,8,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17284,Southern Nations,Gamo Gofa,8,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17285,Southern Nations,Gamo Gofa,8,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17286,Southern Nations,Gamo Gofa,8,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17287,Southern Nations,Gamo Gofa,8,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17288,Southern Nations,Gamo Gofa,8,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17289,Southern Nations,Gamo Gofa,8,2006,0.0,10.9,13.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17290,Southern Nations,Gamo Gofa,8,2007,0.0,16.1,18.6,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17291,Southern Nations,Gamo Gofa,8,2008,0.0,33.6,46.9,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17292,Southern Nations,Gamo Gofa,8,2009,0.0,24.1,25.4,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17293,Southern Nations,Gamo Gofa,8,2010,0.0,4.4,-3.4,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17294,Southern Nations,Gamo Gofa,8,2011,0.0,23.9,24.1,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17295,Southern Nations,Gamo Gofa,8,2012,0.0,30.2,36.6,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17296,Southern Nations,Gamo Gofa,8,2013,0.0,11.3,9.4,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17297,Southern Nations,Gamo Gofa,8,2014,0.0,8.0,6.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17298,Southern Nations,Gamo Gofa,8,2015,0.0,8.5,8.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17299,Southern Nations,Gamo Gofa,8,2016,0.0,8.7,9.4,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17300,Southern Nations,Gamo Gofa,8,2017,0.0,7.2,7.8,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17301,Southern Nations,Gamo Gofa,8,2018,0.0,15.1,13.9,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17302,Southern Nations,Gamo Gofa,8,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17303,Southern Nations,Gamo Gofa,8,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17304,Southern Nations,Gamo Gofa,9,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17305,Southern Nations,Gamo Gofa,9,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17306,Southern Nations,Gamo Gofa,9,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17307,Southern Nations,Gamo Gofa,9,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17308,Southern Nations,Gamo Gofa,9,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17309,Southern Nations,Gamo Gofa,9,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17310,Southern Nations,Gamo Gofa,9,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17311,Southern Nations,Gamo Gofa,9,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17312,Southern Nations,Gamo Gofa,9,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17313,Southern Nations,Gamo Gofa,9,2006,0.0,10.9,12.7,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17314,Southern Nations,Gamo Gofa,9,2007,0.0,16.5,19.7,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17315,Southern Nations,Gamo Gofa,9,2008,0.0,37.2,51.8,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17316,Southern Nations,Gamo Gofa,9,2009,0.0,18.7,17.5,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17317,Southern Nations,Gamo Gofa,9,2010,0.0,5.4,-2.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17318,Southern Nations,Gamo Gofa,9,2011,0.0,26.6,28.4,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17319,Southern Nations,Gamo Gofa,9,2012,0.0,28.4,33.6,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17320,Southern Nations,Gamo Gofa,9,2013,0.0,10.1,7.9,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17321,Southern Nations,Gamo Gofa,9,2014,0.0,7.9,5.9,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17322,Southern Nations,Gamo Gofa,9,2015,0.0,9.0,10.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17323,Southern Nations,Gamo Gofa,9,2016,0.0,8.3,8.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17324,Southern Nations,Gamo Gofa,9,2017,0.0,7.9,8.3,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17325,Southern Nations,Gamo Gofa,9,2018,1.0,15.0,13.8,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17326,Southern Nations,Gamo Gofa,9,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17327,Southern Nations,Gamo Gofa,9,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17328,Southern Nations,Gamo Gofa,10,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17329,Southern Nations,Gamo Gofa,10,1998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17330,Southern Nations,Gamo Gofa,10,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17331,Southern Nations,Gamo Gofa,10,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17332,Southern Nations,Gamo Gofa,10,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17333,Southern Nations,Gamo Gofa,10,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17334,Southern Nations,Gamo Gofa,10,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17335,Southern Nations,Gamo Gofa,10,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17336,Southern Nations,Gamo Gofa,10,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17337,Southern Nations,Gamo Gofa,10,2006,0.0,11.3,13.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17338,Southern Nations,Gamo Gofa,10,2007,0.0,16.9,20.6,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17339,Southern Nations,Gamo Gofa,10,2008,0.0,40.3,55.7,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17340,Southern Nations,Gamo Gofa,10,2009,0.0,14.1,11.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17341,Southern Nations,Gamo Gofa,10,2010,0.0,6.7,-0.4,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17342,Southern Nations,Gamo Gofa,10,2011,0.0,29.1,32.3,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17343,Southern Nations,Gamo Gofa,10,2012,0.0,26.4,30.4,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17344,Southern Nations,Gamo Gofa,10,2013,0.0,9.4,7.2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17345,Southern Nations,Gamo Gofa,10,2014,0.0,7.6,5.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17346,Southern Nations,Gamo Gofa,10,2015,0.0,9.5,11.1,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17347,Southern Nations,Gamo Gofa,10,2016,1.0,7.8,7.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17348,Southern Nations,Gamo Gofa,10,2017,0.0,8.6,9.2,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17349,Southern Nations,Gamo Gofa,10,2018,1.0,15.0,13.4,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17350,Southern Nations,Gamo Gofa,10,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17351,Southern Nations,Gamo Gofa,10,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17352,Southern Nations,Gamo Gofa,11,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17353,Southern Nations,Gamo Gofa,11,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17354,Southern Nations,Gamo Gofa,11,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17355,Southern Nations,Gamo Gofa,11,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17356,Southern Nations,Gamo Gofa,11,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17357,Southern Nations,Gamo Gofa,11,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17358,Southern Nations,Gamo Gofa,11,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17359,Southern Nations,Gamo Gofa,11,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17360,Southern Nations,Gamo Gofa,11,2005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17361,Southern Nations,Gamo Gofa,11,2006,0.0,11.7,13.3,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17362,Southern Nations,Gamo Gofa,11,2007,0.0,17.1,21.3,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17363,Southern Nations,Gamo Gofa,11,2008,0.0,42.8,58.7,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17364,Southern Nations,Gamo Gofa,11,2009,0.0,10.6,6.1,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17365,Southern Nations,Gamo Gofa,11,2010,0.0,7.5,0.8,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17366,Southern Nations,Gamo Gofa,11,2011,0.0,31.5,36.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17367,Southern Nations,Gamo Gofa,11,2012,0.0,24.6,27.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17368,Southern Nations,Gamo Gofa,11,2013,0.0,8.6,6.5,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17369,Southern Nations,Gamo Gofa,11,2014,0.0,7.4,5.3,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17370,Southern Nations,Gamo Gofa,11,2015,0.0,9.9,11.7,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17371,Southern Nations,Gamo Gofa,11,2016,0.0,7.5,7.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17372,Southern Nations,Gamo Gofa,11,2017,0.0,9.5,10.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
17373,Southern Nations,Gamo Gofa,11,2018,0.0,14.4,12.9,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Gamo Gofa
